0,1
i got through and am able to switch my flight with no charge. thank you,I've been through and I'm able to change my flight at no cost. Thank you.
welcome to north texas us air / american air employees. housing and education are great opportunities in the gr8 state of texas,welcome to the north texas we used air / air American. housing and education are great opportunities in the state gr8 of texas
"thanks. no dc yet, i see. i will keep that link and check back. appreciate it!","Thank you. Not yet, I see. I'll keep this link and check it out. Thank you!"
"awesome! and yes, is!","Great! And yes, yes!"
melinda in reservations in greensboro nc is an absolute jewel thank her for me she's amazing!!!,melinda in bookings in greensboro nc is an absolute jewel thanking her for me she is amazing!
best gagent in a long time - danny b. for us628 dfw-clt. appreciated how up to date he kept us during irrops. super professional!,best gagent in a long time - danny b. for us628 dfw-clt. I enjoyed it so far that he kept us during the irrops. Super professional!
"good news, we got fixed.","Good news, we've been fixed."
thank you!,Thank you!
thank you,Thank you.
reservation agent on the phone did a great job.,The booking agent on the phone did a great job.
made it!!! send bloody mary's to row 27!!!,It's done! Send the mary to line 27!
thanks for helping with booking problems flightedflight yvonne anthony. you will help us get to tel aviv on time.,Thanks for helping with the booking problems voledflight yvonne anthony. You'll help us make such a living in time.
big thanks to yvonne anthony from the chairman's desk. top tier customer service today. &amp;,Thank you very much to yvonne anthony from the president's office. high-end customer service today. &amp;
i appreciate your prompt response.,I appreciate your quick answer.
thks us 2/19 phl to fll. overall 1st class has improved with more food now on phl to fll and most crews are super.,we sink 2/19 phl to fll. the first global class has improved with more food now on the phl to fll and most crews are great.
thank you for refunding me on my baggage ! really appreciate it,Thank you for paying me back on my luggage! really enjoy
i am so going to miss us airways. you always provided great service and never let me down.,I'm gonna miss you so much. You've always provided excellent service and never let me down.
we will...sunday! just a few days away,"Sunday, a few days."
"ui@usairways: we're excited to have you fly with us, jb! when will this be?u spring break !!!","ui@usairways: we are delighted to have you fly with us, jb! when will it be? u spring break !!!"
i will. thank you for at least tweeting me back:) better than most. _uoi,I will. Thank you for having at least tweeted:) better than most. _uoi
exicted to be flying with y'all soon !!,Exicted to fly with you soon!!
fa attendant on 4553 phl to pwm tonight was fab! an asset to your team. from 1f. have a great night team!,"A little 4553 to pwm tonight, it was fab! an asset for your team. from 1f. Make a great night team!"
we're having 2 grandbabies in 2 weeks -- will travel to dc for the births. thank you for the reasonable fares! see you saturday!,We got two little babies in two weeks - we're gonna go to dc for births. Thank you for reasonable prices! See you on Saturday!
"thank you, your fare to from dtw to dca was much lower than and thank you! you won me over!","Thank you, your rate from the dtw to the dca was much lower than and thank you! You won me!"
"i know that, thanks. evaluate further ... -chairman","I know that, thank you."
thanks for getting me rescheduled on a direct flight to nola tonight in 10 minutes--and hopefully an hour earlier getting there!,Thank you for redirecting me to a direct flight to Nola this evening in 10 minutes and I hope that an hour will arrive!
thank you finally got our bag. customer services reps were wonderful.,Thanks for finally getting our bag. Client service representatives were wonderful.
flight 437 phx&gt;ord. lead fa bill is the most professional fa i have seen in 9 years of flying usair. i have no ab cards.,flight 437 phx constantgt;ord. lead fa invoice is the most professional fa I've seen in 9 years of usb flight. I don't have cards.
i miss you too. work has taken me out of philly. iuave been on flight 1776 from bos uo&gt; phl so many times i should have a res. seat,I miss you too. The work made me out of philly. iuave was on flight 1776 from bos uo biasgt; phl so many times I should have a seat.
no problem. things worked out at airport. thanks!,No problem. Things worked at the airport. Thank you!
"yes, it's a domestic flight. thank you!","Yes, it's an internal flight. Thank you!"
thanks! made it safely!,Thank you! It went well!
"- love the changes in the lounge - cheese, veggies, olives in addition to the crackers and snack mix,","- love the changes in the living room - cheese, vegetables, olives in addition to crackers and the snack mix,"
thanks. if you have another method also that would be nice. appears to be a design flaw,Thank you. if you have another method too that would be nice. seems to be a design defect
lol me too,lol me too
"thanks to the gate agent in state college, pa that was able to get me on an earlier flight and figure out an earlier connection!","thanks to the door agent in the University of Etat, pa who was able to fly me earlier and find a connection sooner!"
i just think it's weird to have mileage as 666,I just think it's weird having a mileage like 666.
thanks,Thank you.
"made flight , please thank the crew of 556 great time recovery","makes the flight, thanks to the crew of 556 great time recovery"
- so far so good this week. sav to clt boarded before the departure time (first time in 4 weeks). perhaps an on time departure?!,- so far this week. sav to clt boarded before the departure time (first time in 4 weeks.) Maybe a start on time?!
lilly m in sju check in is fabulous!,lilly m in sju check in is fabulous!
that's where we are now. thank you.,This is where we are.
every day.,Every day.
"on the dl, send ethan some new pants and some ""white revive"" laundry tabs. he's a great guy, good crew, he's just, err, single.","on the dl, send a new pants and some white-awakening tabs. He's a great guy, a good crew, he's just, wandering, single."
thank you for refunding my bag fee. i look forward to its return today i hope.,Thank you for the refund of my bag. I'm looking forward to coming back today.
thank you,Thank you.
1917. thanks for the 5 hour layover in la too_uo icing on the cake. at least your staff was courteous and helpful.. not,1917. Thanks for the 5 hours of layover in the trop_uo glazing on the cake. At least your staff was courteous and helpful. No.
thanks for slowing the inbound plane down so that we didn't need to worry about 4438 eyw being late flight. great holz ahead. cheers! _uu,Thanks for slowing down the plane so we didn't have to worry about 4438 eyw in late flight. Great holz. - Hi!
kudos to your phone support and charlotte gate staff!,kudos to your phone support and cart door staff!
will do,will
thank you. we filled out a claim and hope to have the bags tomorrow.,Thank you. We have completed a claim and hope to have the bags tomorrow.
- done,- made
"captain on flight 1712 from phx-phl at 3:55 tonight was hilarious. ""greetings from the pointy end of the airplane"" haha thanks!","Captain in flight 1712 of phx-phl at 3:55 tonight was hilarious. ""Welcome from the sharp end of the plane"" thank you!"
thank you for fixing my 5 hour delay.,Thank you for correcting my 5-hour delay.
4 flights in 48hrs &amp; i've had the same flight attendant for 3 of those flights. freaky coincidence! plus side she's great.,4 flights in 48 hours and I had the same flight attendant for 3 of these flights. What a coincidence! And she's great.
landed safely everything worked out.,everything has landed safely.
on sunday! can't wait! see you then,Sunday! I can't wait! See?
finally rectified my flight situation! thanks again,I finally rectified my flight situation! Thank you again.
on time today and from phl! nice work!,Today and phl! Nice work!
ice cream up front! solid,Ice in front of it!
shout out to the pilots and fc attendant(eliz) of us 673. super strong crosswinds during landing. eliz did a super job throughout,shout at the pilots and the attendant (eliz) of us 673. strong winds during the landing. eliz has done a great job all along
marsha m. at myrtle beach is the greatest! she deserves all the respect and praise there is!,Marsha m. at the blueberry beach is the largest! She deserves all respect and praise!
we haven't departed yet so let's not get too high hopes. but everything has been on schedule so far,"We haven't left yet, so we don't have too much hope. but everything has been in the schedule so far"
ok thank you we were told ground delay due to snow.,"Okay, thank you, we were told a delay in soil because of the snow."
first class all the way!!_uo14iou headed to,the first class all the way!!_uo14iou is heading towards
your pple did a great job w the madness however some of your systems need help. i appreciate the hard work &amp; the push to b better,"your pple did an excellent job with madness, however some of your systems need help. I appreciate the hard work &amp; the thrust b better"
thanks for giving away my seat. another fine job!,Thank you for giving me my seat. Another good job!
thanks.,Thank you.
thanks to betty working gate at ilm and lovely gate agents here in clt helping me get home 2 phx tonight instead of tomorrow,thanks to the work door of the betting to the ilm and beautiful door agents here to help me get home 2 phx tonight instead of tomorrow
surprisingly quick response time by you and them. thanks!,a surprising and fast response time by you and them. Thank you!
thanks! can you help remind the agents it's ok? ps. heard rumors of a streaming wifi tv/movie service you might be installing,Thank you! Can you help remind agents that it's okay? ps. heard rumours of a wifi streaming service tv/movie that you could install
.@usairways thanks!,Thank you!
she also appreciated having her very own hashtag!,She also enjoyed having her own hashtag!
you are the best!!! follow me please;)_ua_ua_uaiiuiiuiiu_ua_ua_ua,You're the best! Follow me please;)_ua_ua_uaiiuiiuiiu_ua_ua_ua
thanks for reaching out to me. my gold div no. 2k424j0. my flights were changed under confirmation dnx58v.,Thank you for contacting me. My gold doesn't div. 2k424j0. my flights have been changed under confirmation dnx58v.
yes and our flight attendant (who is wonderful btw) secured the tray table so it's not flailing about.,Yes and our flight attendant (who is wonderful btw) has secured the tray table so that it does not fly.
thanks for seating me next to 2 hot athletes. this flight is significantly better now!,Thanks for sitting next to two athletes. This flight is much better now!
thank you!!! on our way to get her bag now - thanks to having that number _u_,Thank you! on our way to get his bag now - thanks to having this number u
"thank you, busy times.","Thanks, busy time."
thanks,Thank you.
"you are amazing!!! follow me back, please!!!_ua_ua_ua_ua_ua_ua_ua_ua_ua_ua_ua_ua_ua_ua_ua_ua_ua_ua","You're amazing! Follow me back, please!!!_ua_ua_ua_ua_ua_ua_ua_ua_ua_ua_ua_ua_ua_ua_ua_ua_ua_ua_ua_ua_ua"
thanks so much!,Thank you very much!
you are the best!!! follow me please;)_ua_ua_uaiiuiiuiiu_ua_ua_ua,You're the best! Follow me please;)_ua_ua_uaiiuiiuiiu_ua_ua_ua
still not in the air for deicing of plane. i'll miss connect but customer service was helpful.i'm hoping to catch the next flight,"still not in the air for the deicing of the plane. I'm gonna miss a connection, but the customer service was useful. I hope to take the next flight."
you all work hard at making sure things flow smoothly. keeping positive.,You all work hard to make sure things go smoothly. Keep positive.
we are boarding now but have yet to depart. thanks for the response.,"We're getting in now, but we still have to leave. Thank you for the answer."
i totally understand the weather. just frustrated. thanks!,I understand the weather perfectly. Just frustrated. Thank you!
thx to gate agt john pascucci for finding us a flight from clt to pvd after our original one was cancelled flightled,thx at the door agt john pascucci to find us a flight of clt to pvd after our original was cancelled flight
you are the best!!! follow me please;)_ua_ua_uaiiuiiuiiu_ua_ua_ua,You're the best! Follow me please;)_ua_ua_uaiiuiiuiiu_ua_ua_ua
provides you the best logistics experience for people all over india.,offers you the best logistic experience for people everywhere in turkey.
you are the best airways!!! follow me please;)_ua_ua_uaiiuiiuiiu_ua_ua_ua,You're the best airways! Follow me please;)_ua_ua_uaiiuiiuiiu_ua_ua_ua
shout out to the red-headed gate agent for flt 3389 from dca to chs at 7:10 tonight. didn't get her name but she was great!,Scream to the red door agent for flt 3389 from dca to chs at 7:10 tonight. She didn't get her name but she was great!
dude named shaquille at the desk in charlotte was incredibly professional and helpful vs. some crazy angry people tonight,the guy named shaquille at the cart desk was incredibly professional and helpful vs. angry people tonight
"awesome usair, tysvm &lt;3","super usair, tysvm &lt;3"
thank you!,Thank you!
that would be lovely! you have great people working in your organization.,It would be beautiful! You have wonderful people working in your organization.
"tyvm usair, happy night@ &lt;3","tyvm usair, good night@ &lt;3"
thanks! it's hectic for everyone but their actions don't represent the company well imo,"Thank you! It's good for everyone, but their actions don't represent the well-imo society"
glad to be home and that your great people got me home safely. sad for others who didn't get back bc of scheduling problems.,Just being home and your people brought me back safely. sad for others who have not had planning problems.
will do. i appreciate the response.,It will. I appreciate the answer.
thanks to kevin and team at f38ish at phl for some great service recovery tonight. appreciate it.,Thanks to kevin and the phl f38ish team for a good service recovery tonight. Thank you.
thanks for your help! i left a message for dca lost and found. fingers crossed we find it!,Thank you for your help! I left a message for dca lost and found. We find him!
thank you! glad to be heading home! great people at your call center!,Thank you! happy to be home! Good people at your call center!
"thx 4 replying. after trying 2 get thru many times, &amp; v-mail or people hanging up on, us we talked 2 tech...cont'd","4 in response. After trying twice, &amp; v-mail or people hanging around, we talked about 2 technologies."
ha! you're fun.,Ha! You're funny.
flying high thanks!,Thank you very much.
thanks. it would be better from the gate agent at c14 in charlotte boarding flight 1791.,Thank you. It would be better for the door officer to the c14 in the tank boarding flight 1791.
thanks,Thank you.
"with the weather mess in the south, i missed my connection in clt. impressed though with the cust serv phone reps today.","with the weather disorder in the south, I missed my clt connection. Impressed by the cust phone operator today."
"frustrating days!no flights home, changed airlines. thank you phl usairway employees &amp; for help getting me back to iah.","Fancy days! No home flights, airlines changed. Thank you to the usairway staff and for the help that brought me back to the iah."
flight 604. thanks.,Flight 604. Thank you.
"you are the best airways!!!!!!!!!! follow me back, please _ua_ua_ua_ua_ua_ua_ua_ua_ua_ua_ua_u_u_u_u_u_u_u_u_ua_ua_ua_ua_ua_ua_ua_ua_ua_ua_ua_ua_ua_ua_ua_ua_ua_ua_ua_ua_ua","You're the best airways! Follow me back, please ua_ua_ua_ua_ua_ua_ua_ua_ua_ua_ua_ua_ua_u_u_u_u_u_u_u_u_ua_ua_ua_ua_ua_ua_ua_ua_ua_ua_ua_ua_ua_ua_ua_ua_ua"
thank you. and thanks for being so accommodating.,Thank you. And thank you for being so welcoming.
you are amazing!!! you are the best!!! follow me please _ua_ua_ua_u_u_u_ua_ua_ua,You're amazing! You're the best! Follow me please ua_ua_u_u_u_u_u_u_ua_ua
thanks!,Thank you!
you are the best airways! follow me please!!!!!_ua_ua_ua_ua_ua_ua_ua_ua_ua_ua_ua_ua_ua_ua_ua_ua_ua_ua_ua_ua_ua_ua_ua_ua_ua_ua_ua,You're the best airways! Please follow me!_ua_ua_ua_ua_ua_ua_ua_ua_ua_ua_ua_ua_ua_ua_ua_ua_ua_ua_ua_ua_ua_ua_ua_ua_ua_ua_ua_ua_ua_ua_ua_ua_ua_ua_ua_ua_ua_ua_ua_ua_ua_ua_ua_ua_ua_ua_ua_ua_ua_ua
you are amazing!!! you are the best!!! follow me please and i follow you back;)_ua_ua_uaiiu_ua),"You're amazing! You're the best! Follow me, please and I'll follow you back;)_ua_ua_uaiiu_ua"
sending thanks to employee freddie in phl admiral club a east for allowing me to give a day pass to my sibling stuck there today.,sending thanks to the freddie employee to the phl-un Admiral Club is to allow me to give my brother a pass-day stuck there today.
that's why u guys are my choice.,That's why I have a choice.
thanks. _uo,Thank you. - Yes.
how about a drink voucher for the next flight??,And a drink for the next flight?
nice touch with using my first name. very intimate. i'll be filing a claim soon to be reimbursed. have a us airways day!,Nice touch with my first name. Very intimate. I'll file a refund request. Take us a day!
"after missing my flight and reflight booking problems 2x, i just walked onto another flight and my phone was still on the seat!!","After I missed my flight and the 2x reflight booking problems, I just went on another flight and my phone was still on the seat!"
thanks travis at phl a east checkin for knowing baggage policies. skis &amp; boots count as 1. teach your mgr who didn't know,Thank you traced to phl a checkin is to know the baggage policies. skis &amp; boots count as 1. Learn your mgr who didn't know.
right on. up. up &amp; away iou_ui_,Now. up. up &amp; away iou_ui
thank you so much its been a very stressful day,Thank you very much for her summer a very stressful day
absolutely!! the staff was amazing!!,Absolutely! The staff was amazing!
haha - that will indeed be a great day!,Haha - it will indeed be a great day!
thank you! i tried that and they said they didn't have it. anywhere else to try?,Thank you! I tried and they said they didn't. elsewhere to try?
customer service at its finest,customer service to its best
fabulous - thank you so much! looking forward to taking to the skies with you!,fabulous - thank you very much! hoping to take heaven with you!
uo i had exceptional service on flight from ind to phx!!,uo i had an exceptional service on the flight of ind to phx!
keeping safety top of mind in clt.,Keep security in the clt.
will do. hoping for a voucher for a future flight,It will. hoping for a good for a future flight
thanks,Thank you.
please give tara g a pat on the back and praise. she was very very helpful. she is at phl member lounge,Please give tara g a pat on the back and praise. She was very useful. She's at the phl member's salon
thanks i hope i get to my destination,"Thank you, I hope I get to my destination."
"thanks for the reply, hoping everything is cleared up in charlotte by monday","Thank you for the answer, hoping that everything will be cleared by Monday"
"believe me, i understand. flight was originally booked for sunday. flight was cancelled flighted and rescheduled for today.","Trust me, I understand. flight was originally reserved for Sunday. cancelled and postponed for today."
thank you!,Thank you!
thanks,Thank you.
i might look into that. my wife travels much more than i do. could we both use the membership?,I could look at that. My wife travels a lot more than me. Can we both use the members?
"great, thanks. followed.",Thank you. followed.
this is exactly why ill be flying aa from to dallas! only airline i trust!,That's exactly why it's hard to steal from dallas! I trust the company.
got another flight. thanks you,I got another flight.
i don't think you should help him at all based on his behavior. the voucher and cot seem like enough lol _ua,I don't think you should help him at all depending on his behavior. the good and the bed seem quite lol _ua
got back eventually! was a rollercoaster. once i got to the airport &amp; got to speak to someone things got fixed very quick.,"I finally came back! It was a rollercoaster. When I arrived at the airport and I have to talk to someone, things were repaired very quickly."
"yes yes yes,so glad to be headed home!","Yeah, so happy to be home!"
thanks!!,Thank you!
thanks keep me updated just hope i make either of my connections to killeen tx,Thank you for keeping me informed just of the hope that I make one of my connections to kill tx
thanks so much!,Thank you very much!
"aa doesnt charge any fees to change award tickets as long as the origin, destination &amp; award type remains the same","aa does not charge fees to change the price tickets as long as the origin, destination and type of price remains the same"
thank you for the confirmation.,Thank you for the confirmation.
aww cool! it's nice to know they are still up above my head then. one of my faves.,cool! It's good to know they're still above my head. One of my faves.
"continues to win: i've never missed a flight before, but a nice little quiet gate change made it possible. sheesh.","I never missed a flight before, but a little quiet door change made possible. Sheesh."
"""airport snow removal method keep up the good work folks, this is where cessna's become 747's!","""the method of snow removal from the airport keeps the good people working, that's where Cessna became 747's!"
"great, thanks!","Great, thanks!"
awesome. thanks!,Great. Thank you!
none of the flights into have been cancelled flightled. those landing before and after ours are fine. completely arbitrary.,none of the flights were cancelled. The landings before and after ours are fine. totally arbitrary.
aww thanks aa..dfw was on gma up here this am..so i understand ..btw a.a is my airline when im able to trv..love you guys.:),aww thank you aa.dfw was on gma here this am.so I understand .btw a.a is my airline when I am able to trv..love you guys:.)
these are some awesome photos. thanks for sharing! _u,These are great photos. Thank you for sharing! I don't know.
"new plane, easy power for laptop, iphone, just missing a good boat-style swivel cup holder for my","new plane, easy power for laptop, iphone, just miss a good boat-style hatch for my"
just got off the phone customer service. only 8 minutes to get my issue resoled. you guys are awesome.,He just left the customer service. only 8 minutes to solve my problem. You're great.
thanks for the info is there a number i can call to speak to a person? it's going to take an hour to type it out,"Thanks for the info, is there a number I can call to talk to someone? It'll take an hour to hit him."
sounds like a date!,Looks like a date!
"ui@americanair: we hope you enjoy the and brought your warm coat and gloves, maria!u yup! new beanie","ui@americanair: we hope you enjoy and bring your warm coat and gloves, maria!u yup! new beanie"
i was happy to purchase the upgrade. if only it was avail on my next flight.,I was happy to buy the upgrade. if only it was used on my next flight.
you 2 together are the best part of flying!,You're both the best part of the flight!
thank you.....you do the same!!,Thank you. You do the same!
hopefully you ll see bad ones as opportunity to get better and not dwell in it... and the good ones as encouragement words!,Hope you will see the bad as the opportunity to go better and not live there. and good words of encouragement!
thank you!,Thank you!
thanks,Thank you.
"thank you, you too!","Thank you, too!"
"great, thanks. followed.",Thank you. followed.
this is exactly why ill be flying aa from to dallas! only airline i trust!,That's exactly why it's hard to steal from dallas! I trust the company.
got another flight. thanks you,I got another flight.
got back eventually! was a rollercoaster. once i got to the airport &amp; got to speak to someone things got fixed very quick.,"I finally came back! It was a rollercoaster. When I arrived at the airport and I have to talk to someone, things were repaired very quickly."
"yes yes yes,so glad to be headed home!","Yeah, so happy to be home!"
thanks!!,Thank you!
thanks keep me updated just hope i make either of my connections to killeen tx,Thank you for keeping me informed just of the hope that I make one of my connections to kill tx
thanks so much!,Thank you very much!
thank you for the confirmation.,Thank you for the confirmation.
aww cool! it's nice to know they are still up above my head then. one of my faves.,cool! It's good to know they're still above my head. One of my faves.
- keeping aa up in the air! my crew chief cousin alex espinosa in dfw!,- Keep the air up! my cousin-in-chief alex espinosa in dfw!
we done it with 1 truck... no biggie _ua,We did it with a truck. no biggie _ua
"""airport snow removal method keep up the good work folks, this is where cessna's become 747's!","""the method of snow removal from the airport keeps the good people working, that's where Cessna became 747's!"
"great, thanks!","Great, thanks!"
awesome. thanks!,Great. Thank you!
thanks!,Thank you!
aww thanks aa..dfw was on gma up here this am..so i understand ..btw a.a is my airline when im able to trv..love you guys.:),aww thank you aa.dfw was on gma here this am.so I understand .btw a.a is my airline when I am able to trv..love you guys:.)
these are some awesome photos. thanks for sharing! _u,These are great photos. Thank you for sharing! I don't know.
"new plane, easy power for laptop, iphone, just missing a good boat-style swivel cup holder for my","new plane, easy power for laptop, iphone, just miss a good boat-style hatch for my"
just got off the phone customer service. only 8 minutes to get my issue resoled. you guys are awesome.,He just left the customer service. only 8 minutes to solve my problem. You're great.
"we are off to kax premium. hoping this flight is better food, tv now i know how to work it and service. tnx","We're on leave for the kax premium. Hope this flight is better, tv now I know how to work and service. tnx"
sounds like a date!,Looks like a date!
thanks so much!,Thank you very much!
"ui@americanair: we hope you enjoy the and brought your warm coat and gloves, maria!u yup! new beanie","ui@americanair: we hope you enjoy and bring your warm coat and gloves, maria!u yup! new beanie"
nice to read it! thank you very much!,It's nice to read it! Thank you very much!
me too!! love living so close so i always have great views!,Me too! I love living so close so I always have beautiful views!
thanks!,Thank you!
you 2 together are the best part of flying!,You're both the best part of the flight!
"guys, let it go.","Guys, forget it."
i can hardly believe it! bundle up and stay warm! _ua,I can't believe it! Get the fuck up and stay warm! - You're right.
thanks for sharing these photos! round of applause for your crews! we appreciate all their hard work.,Thank you for sharing these photos! A series of applause for your crews! we appreciate all their hard work.
great customer service thanks,customer service thanks
"i still think american airlines is great...i would just like to be treated better. loyal customers first, right?","I always think the American airlines are great. I'd like to be better treated. faithful customers first, right?"
if i could fly an md80/dc10 i would be so happy i live that plane so much md80 is love md80 is life.,If I could fly a md80/dc10 I would be so happy to live this plane so md80 is love md80 is life.
happy to my friends . hope the weather isn't causing you too many headaches.,happy with my friends. Hope you don't have too much headache.
well have all day and all the time in the world,having all day and all the time in the world
oh it's nothing my issue was already resolved and i am in the air,"Oh, it's nothing my problem has already been solved and I'm in the air"
kudos to the captain and crew for handling fustrated people while dealing with the preventable issues and shortcomings by maint,kudos to the captain and crew for the handling of fused people while dealing with problems and avoidable gaps by handt
thanks for the quick response - it's appreciated!,Thanks for the quick answer - it's appreciated!
thanks for the update,thanks for the update
lets hope it stays that way.big thanks to your ground/outside crews all across the us the last month. great fb post yesterday.,Hopefully it stays like that. Thanks to your field/outdoor crews through us last month. A great post yesterday.
my boss is,My boss.
your response has been incredible. truly amazed at the steps you have taken to enhance your customer relations. big thank you _ua,Your answer was amazing. really amazed at the steps you have taken to improve your relationships with your customers. Thank you very much.
thanks guys got some sleep. hang in there dfw with bad weather.,Thank you guys slept. Hang out there with the bad weather.
great thank you,Thank you.
simply amazing. smiles for miles.thank u for my upgrade tomorrow for ord.we are spending a lot of time together next few weeks!,Just incredible. mouse for miles. Thank you for my upgrade tomorrow for ord. We spend a lot of time together next few weeks!
thank you for the quick customer service today. i know that winter weather is not your fault.,Thanks for the fast customer service today. I know the winter time is not your fault.
"thanks for the recommendation. we've been sitting here for 45 minutes, last update was 35 min ago.","Thank you for the recommendation. We've been sitting here for 45 minutes, the last update was 35 minutes ago."
"although you have no control of the weather, you came through with a great customer service","although you have no control of the weather, you have spent a great customer service"
i wish i could remember all of their names!,I'd like to remember all their names!
"thank you aa, this is how i always start my vacations","Thanks aa, that's how I always start my vacation"
"yes, thank you. just not how i wanted to start my vacation!","Yes, thank you. I didn't want to start my vacation!"
thank you for replying. trying to figure out how to get from there from dfw,Thank you for answering. trying to find out how to get from there of the dfw
made it! thanks aa!,It's done! Thank you.
why thank you!! yayayay!!,"Why, yyayayay?"
thank you for being so responsive on twitter. truly impressive.,Thanks for being so sensitive on twitter. Really impressive.
"thank you, much appreciated.",Thank you very much.
"mission accomplished today, thank you!","mission accomplished today, thank you!"
thanks for the great customer service. family made it back to sat safely. the weather at dfw made things a little worrisome.,Thank you for the great customer service. The family made her quiet. the time at the dew was a little disturbing.
fantastic thanks! will try and tweet a photo of the view,Thank you! will try to tweet a picture of the view
excellent! love you guys! if it is first class i'll hug ya'll! see you shortly!,"Excellent! I love you! If it's the first class, I'll cuddle you! See you soon!"
"thanks, have emailed them. how long should i expect for a response?","Thank you, sent emails. How long should I wait for an answer?"
great job tyr ground crew...now let's get this bird outta here!!! tell flight 3200 to wait on me...be there in 45 mikes!,"A great team of Tyre, now, let's get this bird out! Tell Flight 3200 to wait on me. That you're here in 45 mikes!"
...have you seen blue? go look it up,Did you see blue? Look at this.
thank you.,Thank you.
thanks! flight 2160 today. great crew!,Thank you! Flight 2160 today. Super crew!
is rising like the sun at dca this morning. members have the best view.,It rises like the sun in dca this morning. Members have the best view.
"statement wasn't sent yesterday like jeanine said. after i even called last night as well. again, excellent service","The statement was not sent yesterday as Jeanine said. after I called last night too. still, excellent service"
"thanks, both airlines said that it is located at aa detroit. also was informed that it flew with aa, which shouldn't matter.","Thanks, the two airlines said it is located in aa detroit. We were also informed that he had flew with aa, which should not be important."
such a suprise! new vanity kit set for frequent travellers _uu thank you aa!,Such a surprise! new vanity kit for frequent travellers _uuuu thanks aa!
lovely flight back from mia to lhr - great crew - thanks,beautiful flight back from mia to h - great crew - thank you
but your flight crews &amp; ground crews have handled situation well. texting notification let me catch a few winks during delay.,but your crews and flight crews managed the situation well. notification of sms allows me to catch a few winks during the period.
thx! i hope so. iah to dfw to okc has turned out to be a long trip today and i have to work tomorrow.,thx! I hope so. iah to dfw to okc turned out to be a long journey today and I have to work tomorrow.
thank you! my lost item was located at ord and is being returned to me.,Thank you! My lost object was located to ord and returned to me.
appreciate it!!,Thank you!
"i love the admiral clubs! thanks, hey can you follow me?","I love Admiral Clubs! Thank you, can you follow me?"
"just curious. thanks for the response as always, good or bad. better than your competition.","Just curious. Thanks for the answer as always, good or bad. Better than your competition."
thanks!,Thank you!
thanks you always be my airline of choice when possible,Thank you always for being my company of choice if possible
"attended to and corrected my complaints via twitter. whoa. this is the brave, new world we live in. thank you, american air","I attended my complaints and corrected them by twitter. It is the courageous and new world in which we live. Thanks, American air."
btw you guys should consider making a lounge at austin intl. airport! very populate flightd area! will help the company for sure_uoi,you should consider making a living room with intl austin. airport! Very populated flight zone! will help the company for sure_uoi
"i really would love to experience first class on that plane,looks stunning!","I'd really love to experience the first class on this plane, there's a surprise!"
"i love the service and cheap upgrades american provides! one of the best airlines ever! good food, good seats, amazing thanks!","I love service and cheap upgrades American provides! One of the best airlines! Good food, good seats, thank you!"
you will!! every chance i get! thanks for keeping me exec platinum.,You will! every chance I have! Thanks for keeping me exec platinum.
i found my footage!! i am so so happy.,I found my pictures! I'm so happy.
not surprised that you were the fastest responding us brand on twitter for q2 + q3 2014. also 10th fastest in the world in q3,not surprised that you are the fastest brand that answered us on twitter for q2 + q3 2014. 10th fastest in the world in q3
thank you,Thank you.
no apology necessary. it was wind and i was on delta. xoxo,No excuses. It was the wind and I was on the delta. xoxo
thank you,Thank you.
joanne from your san diego staff was phenomenal! give that girl a raise. she handled our better than anyone.,Your san diego staff was phenomenal! Give him an increase. She took care of our best.
thanks to aa / dart for getting me home in time for work this morning den-dfw... didn't have to waste a vaca day,thanks to aa/dart to bring me back to time for work this morning den-dfw. I didn't have to waste a day of vaca
glad to hear that there were no serious injuries in the minor crash this evening.,glad to hear there was no serious injury in the minor accident tonight.
no space in my seat but thanks to your pilots i'm back 25mn early to ohare!! didn't think that was possible!!,"No space in my seat, but thanks to your pilots, I'm back 25 minutes early for ohare! I didn't think it was possible!"
just followed you.,I just followed you.
keep it up,Keep going.
i've just received the ticket. thank you for your help,I just got the ticket. Thank you for your help
thanks,Thank you.
"tpa - ord!!! aa1679 another successful journey, thanks for the hospitality!","Tpa - ord! aa1679 another successful trip, thank you for hospitality!"
thank you for the response. much appreciated!,Thank you for the answer. It's very appreciated!
"thanks. i actually made it, my connection flight was delayed. guess all delays are not a bad thing.","Thank you. I did, my connection flight was delayed. Guess all the delays aren't a bad thing."
"ui@americanair: thanks for the shout-out, candace! enjoy the ride.u always! i adore american airlines!","ui@americanair: thank you for the shout, candace! always enjoy the ride.u! I love American airlines!"
"still thinking, those pjs may have me sold we'd to have you on board with us! here i come",They always think I've sold out that we'll have you boarded with us! I'm coming here.
thanks!,Thank you!
the folks at the executive platinum desk are great pros. they understand my displeasure with change fees and switch to sw.,People in the platinum office are great pros. they understand my inconvenience with the change fees and move to the sw.
he thanks you. anything you can do to help. would any further information help in the process?,He thanks you. Anything you can do to help. Would other information help in the process?
congrats on your call center customer service! a guy named fidencio answered and he went above &amp; beyond to help me! _uoi_uoi_uoi,Congratulations on your call centre customer service! a guy named fidencio replied and he went over and beyond to help me! uoi_uoi_uoi
"despite the inconvenience, the situation was handled quickly and we appreciate it very much!","despite the disadvantages, the situation was dealt with quickly and we appreciate it very much!"
absolutely!,Absolutely!
"just received it, actually. thank you!!!!!!!!!","I just got it, actually. Thank you!"
